timestamp,yaw,pitch,roll,raw_ax,raw_ay,raw_az,raw_gx,raw_gy,raw_gz,raw_mx,raw_my,raw_mz
1766547763.072751,-81.65,-1,-0.28,0.016601563,-0.004882813,0.986328125,-0.125,0.0625,0,26.2,-41.5,17.8
1766547763,-81.64,-0.99,-0.31,0.016601563,-0.005371094,0.985839844,-0.125,0.0625,-0.0625,26.5,-41.2,18.4
1766547763.113618,-81.64,-1.01,-0.24,0.017089844,-0.004394531,0.985839844,-0.125,0.125,-0.125,25.9,-41.1,18.3
1766547763.1373298,-81.64,-0.93,-0.31,0.015625,-0.005859375,0.985839844,-0.125,0.125,0,26.1,-41.7,18.4
1766547763.158419,-81.63,-0.98,-0.3,0.016601563,-0.005371094,0.985839844,-0.0625,0.0625,0,26.2,-41.5,19
1766547763,-81.63,-0.97,-0.28,0.016113281,-0.004882813,0.985839844,-0.0625,0.125,-0.0625,25.9,-40.3,17.4
1766547763.2022169,-81.62,-0.94,-0.28,0.015625,-0.005371094,0.986816406,-0.125,0.125,0,27.9,-42.3,17.4
1766547763.220368,-81.62,-0.95,-0.24,0.016113281,-0.004394531,0.986328125,-0.125,0,-0.0625,25.9,-42.3,15.9
1766547763.243295,-81.62,-0.97,-0.31,0.016601563,-0.005371094,0.985351563,-0.0625,0.1875,0,26.8,-41.7,17.7
1766547763.2634938,-81.63,-0.89,-0.21,0.016113281,-0.004394531,0.986816406,-0.125,0.125,-0.0625,26.7,-42.6,18.6
1766547763.287355,-81.63,-0.93,-0.31,0.016113281,-0.006347656,0.985839844,-0.0625,0.125,-0.0625,27.4,-43,17.4
1766547763.3080509,-81.62,-0.95,-0.25,0.016601563,-0.004882813,0.985839844,-0.125,0,0,26.1,-42,17.7
1766547763.3291168,-81.61,-0.94,-0.28,0.016113281,-0.005371094,0.986328125,-0.1875,0.125,0,26.7,-43,17.8
1766547763.3488472,-81.61,-1,-0.25,0.016601563,-0.004394531,0.985839844,-0.125,0.0625,-0.125,27.3,-42,16.9
1766547763.371436,-81.6,-0.93,-0.29,0.015625,-0.005859375,0.986328125,-0.0625,0,-0.0625,26.8,-40.5,18
1766547763.393149,-81.59,-0.95,-0.33,0.016113281,-0.005859375,0.985839844,-0.125,0.0625,0,26.2,-41.8,17.8
1766547763.414274,-81.59,-0.99,-0.28,0.017089844,-0.005371094,0.985839844,-0.0625,0,0,26.2,-41.5,17.4
1766547763.434808,-81.58,-0.96,-0.29,0.016113281,-0.005371094,0.985351563,-0.0625,0.0625,0,26.7,-42.3,18.3
1766547763.456959,-81.57,-0.9,-0.34,0.015625,-0.005859375,0.985351563,-0.125,0.125,0,27.4,-41.8,16.6
1766547763.477103,-81.57,-0.94,-0.31,0.016113281,-0.005371094,0.986328125,-0.1875,0.125,0,26.2,-41.5,17.8
1766547763.4991732,-81.56,-0.98,-0.26,0.016601563,-0.004882813,0.985351563,-0.0625,0,0,27.6,-41.2,18
1766547763.520073,-81.56,-0.95,-0.31,0.016601563,-0.005371094,0.985839844,-0.0625,0,0,26.2,-43,18.3
1766547763.542123,-81.57,-0.93,-0.27,0.016601563,-0.005371094,0.985839844,-0.0625,0.125,0,26.7,-42.3,17.4
1766547764,-81.56,-0.98,-0.27,0.017089844,-0.005371094,0.986816406,0,0.0625,0,28,-40.9,17.2
1766547763.585475,-81.56,-0.92,-0.25,0.015625,-0.005371094,0.986328125,-0.0625,0,0,27,-42.6,17.4
1766547763.6074932,-81.55,-0.9,-0.26,0.015625,-0.005859375,0.984863281,-0.125,0.0625,0,25.8,-42,18.4
1766547763.627029,-81.54,-0.94,-0.35,0.015625,-0.005859375,0.986816406,-0.125,0.0625,0,26.2,-42.6,18.3
1766547764,-81.53,-0.96,-0.3,0.016113281,-0.005371094,0.985839844,-0.0625,0,0,25.8,-41.2,17.2
1766547763.669476,-81.53,-0.95,-0.3,0.016113281,-0.005859375,0.985351563,-0.0625,0.125,0,26.8,-43.6,17.7
1766547763.692551,-81.52,-0.98,-0.27,0.016601563,-0.005371094,0.986816406,-0.125,0.125,0,27,-42.3,17.8
1766547763.7120378,-81.51,-0.89,-0.33,0.015625,-0.005859375,0.985839844,-0.125,0.1875,0,26.2,-42.3,17.8
1766547763.7329128,-81.5,-0.95,-0.31,0.016601563,-0.005859375,0.986328125,-0.0625,0.0625,0,25.8,-40.9,18.4
1766547763.7545469,-81.49,-0.9,-0.34,0.015625,-0.005859375,0.986328125,-0.1875,0.0625,0,26.1,-43.2,17.7
1766547763.775857,-81.49,-0.87,-0.35,0.015136719,-0.006347656,0.985351563,-0.0625,0,0,26.1,-42.4,18.4
1766547763.7973928,-81.49,-0.9,-0.3,0.015136719,-0.005371094,0.985839844,-0.1875,0,0,26.5,-41.2,18.4
1766547763.818568,-81.49,-0.93,-0.31,0.015625,-0.005371094,0.987304688,-0.0625,0.1875,0,27,-41.5,18.6
1766547763.844068,-81.5,-0.95,-0.26,0.016601563,-0.004882813,0.985839844,-0.0625,0.0625,0,26.5,-42.9,15.7
1766547763.861224,-81.49,-0.94,-0.24,0.016601563,-0.005371094,0.985351563,-0.0625,0.1875,0,26.8,-42.4,18.4
1766547763.880904,-81.49,-0.89,-0.31,0.015136719,-0.005859375,0.985839844,-0.0625,0,-0.0625,26.7,-41.1,18.3
1766547763.902017,-81.48,-0.87,-0.32,0.015625,-0.005859375,0.984863281,-0.0625,0.25,-0.0625,27.4,-44.1,17.8
1766547763.929922,-81.47,-0.97,-0.27,0.016601563,-0.004882813,0.985351563,-0.125,0,0,26.2,-43,18.3
1766547763.946377,-81.47,-0.98,-0.28,0.016601563,-0.005371094,0.986328125,-0.0625,0.0625,0,25.8,-41.7,18.4
1766547764,-81.46,-0.98,-0.33,0.016601563,-0.005859375,0.986328125,-0.0625,0.125,0,25.9,-43,17.8
1766547763.9894211,-81.45,-0.96,-0.26,0.016113281,-0.005371094,0.986328125,-0.0625,0,0,26.2,-42.3,17.1
1766547764.0098119,-81.45,-0.9,-0.29,0.015625,-0.005371094,0.985351563,-0.0625,0.0625,0,26.1,-42.4,16.9
1766547764,-81.44,-0.89,-0.3,0.015136719,-0.005371094,0.985839844,-0.125,0.125,0,27,-43,18.3
1766547764.0537002,-81.43,-0.94,-0.37,0.016113281,-0.006347656,0.985351563,0,0.3125,0,27.4,-41.1,17.1
1766547764.073502,-81.43,-0.94,-0.31,0.016113281,-0.005371094,0.985839844,-0.0625,0.0625,0,25.9,-42.3,18.3
1766547764.0971148,-81.43,-1.02,-0.29,0.017089844,-0.005371094,0.986328125,-0.0625,0.0625,0,25.2,-40.8,17.4
1766547764.115188,-81.42,-0.98,-0.28,0.016601563,-0.004882813,0.985839844,-0.0625,0,-0.0625,26.8,-41.2,18
1766547764.1393468,-81.43,-0.99,-0.26,0.017089844,-0.004882813,0.986328125,-0.0625,0.125,0,28,-42,17.2
1766547764,-81.43,-0.93,-0.27,0.016113281,-0.005859375,0.986328125,-0.0625,0.0625,0,27,-42.6,16.6
1766547764.181474,-81.42,-0.88,-0.28,0.015625,-0.005859375,0.985839844,-0.0625,0,0,25.9,-42.6,19
1766547764.200292,-81.41,-0.92,-0.3,0.016113281,-0.005859375,0.986816406,-0.1875,0.0625,-0.0625,26.8,-42,18.4
1766547764.2238789,-81.41,-0.95,-0.31,0.015625,-0.005371094,0.986328125,-0.0625,0,0,26.8,-41.7,18.4
1766547764.245119,-81.4,-0.96,-0.28,0.016601563,-0.005371094,0.986328125,0,0.125,0,26.2,-41.5,17.8
1766547764.267981,-81.39,-0.98,-0.26,0.016601563,-0.005371094,0.986328125,-0.0625,0.1875,0,25.9,-42.6,17.4
1766547764.2875352,-81.39,-0.92,-0.33,0.015625,-0.005859375,0.985351563,-0.125,0.0625,0,26.2,-41.5,17.1
1766547764.307976,-81.38,-0.9,-0.33,0.015625,-0.005371094,0.984863281,-0.125,0,0,26.8,-42,18.4
1766547764.329568,-81.37,-0.9,-0.33,0.015625,-0.005859375,0.985351563,-0.0625,0.0625,0,26.8,-42,18.4
1766547764.351268,-81.37,-0.97,-0.35,0.016113281,-0.005859375,0.985839844,-0.0625,0.125,0,27.3,-43.6,16.9
1766547764.3711722,-81.37,-0.99,-0.3,0.016601563,-0.005371094,0.986328125,-0.0625,0.125,-0.0625,26.2,-41.8,19
1766547764.393783,-81.37,-0.97,-0.22,0.016601563,-0.004394531,0.986328125,0,0.1875,0,26.1,-40.9,16.5
1766547764.4164228,-81.38,-0.98,-0.25,0.016601563,-0.005859375,0.987304688,-0.0625,0.0625,0,27,-41.8,17.4
1766547764.437263,-81.37,-0.89,-0.31,0.015625,-0.005859375,0.985839844,-0.0625,0.125,0,26.5,-41.7,16.5
1766547764.457831,-81.37,-0.92,-0.29,0.016601563,-0.005859375,0.986816406,-0.0625,0,0,26.2,-42.3,17.1
1766547764.478188,-81.36,-0.9,-0.24,0.016113281,-0.005371094,0.984863281,-0.1875,0.1875,-0.0625,26.7,-41.5,17.4
1766547764.500587,-81.36,-0.97,-0.33,0.016601563,-0.006347656,0.986328125,-0.0625,0,0,25.3,-42,17.7
1766547764.5224042,-81.35,-1,-0.3,0.016601563,-0.005371094,0.986328125,-0.0625,0,0,25.9,-41.5,18.3
1766547764.5410051,-81.35,-0.96,-0.26,0.016601563,-0.005859375,0.985351563,-0.0625,0.125,-0.125,26.5,-41.2,18.4
1766547764.562421,-81.34,-1,-0.32,0.016601563,-0.005371094,0.985351563,-0.0625,0,-0.0625,27.3,-43.2,17.2
1766547765,-81.33,-0.94,-0.3,0.016113281,-0.005371094,0.987304688,-0.0625,0.125,0,27.4,-41.5,16.3
1766547764.6066968,-81.32,-0.96,-0.33,0.016601563,-0.005859375,0.986328125,-0.125,0,0,26.7,-41.5,18.3
1766547764.628883,-81.32,-0.93,-0.27,0.015625,-0.004882813,0.985351563,-0.0625,0.0625,0,24.3,-42.9,17.7
1766547764.649128,-81.32,-0.98,-0.34,0.016601563,-0.006347656,0.985839844,-0.125,0.125,0,26.7,-41.1,19
1766547765,-81.31,-1.01,-0.28,0.017089844,-0.005859375,0.985351563,-0.0625,0,0,25.2,-41.5,19.3
1766547764.6913111,-81.31,-0.92,-0.3,0.016113281,-0.005371094,0.985351563,-0.125,0.0625,0,25.2,-42.6,18.6
1766547764.713588,-81.32,-0.9,-0.33,0.016113281,-0.006347656,0.985839844,-0.125,0.1875,0,27.9,-41.5,16.3
1766547764.7349708,-81.31,-0.93,-0.32,0.016601563,-0.005859375,0.985839844,-0.0625,0.0625,0,26.2,-42.3,18.3
1766547764.7560399,-81.3,-0.87,-0.31,0.015625,-0.005859375,0.985839844,-0.0625,0.1875,0,27.6,-40.5,16.9
1766547764.778472,-81.3,-0.92,-0.29,0.016113281,-0.005371094,0.985351563,0,0,0,27.6,-40.9,19.2
1766547764.7995389,-81.28,-0.96,-0.31,0.016113281,-0.005371094,0.985839844,-0.125,0.0625,0,28.6,-42.6,17.8
1766547764.818632,-81.27,-1.04,-0.3,0.017578125,-0.005371094,0.984863281,-0.0625,0.0625,-0.125,27.3,-40.5,17.2
1766547764.839463,-81.27,-0.95,-0.26,0.016113281,-0.004882813,0.985839844,-0.0625,0.1875,-0.0625,25.2,-41.1,18.6
1766547764.8625028,-81.26,-0.93,-0.33,0.015625,-0.005859375,0.985351563,-0.0625,0,0,26.2,-42.3,19
1766547764.881591,-81.25,-0.94,-0.34,0.016113281,-0.005859375,0.985839844,-0.0625,0,-0.0625,25.9,-42.3,18.6
1766547764.905254,-81.24,-0.93,-0.34,0.016113281,-0.005859375,0.985839844,-0.0625,0,0,27.6,-41.7,18.4
1766547765,-81.24,-0.95,-0.3,0.016113281,-0.005371094,0.985839844,-0.0625,0.0625,-0.125,25.8,-41.7,18
1766547765,-81.23,-0.96,-0.31,0.016113281,-0.005371094,0.984863281,0,0,0,27,-42.6,17.8
1766547764.968809,-81.23,-0.99,-0.33,0.016601563,-0.005371094,0.985839844,-0.1875,0.1875,0,25.2,-42.3,17.8
1766547764.9900029,-81.23,-0.96,-0.31,0.016601563,-0.005371094,0.986328125,-0.125,0,-0.125,26.1,-42,18.7
1766547765.0124888,-81.24,-0.93,-0.31,0.016601563,-0.005859375,0.986816406,-0.125,0.125,0,26.1,-41.7,18.7
1766547765.033901,-81.23,-0.92,-0.27,0.016113281,-0.005371094,0.986816406,-0.125,0.125,0,27.4,-41.1,18.6
1766547765.055512,-81.22,-0.97,-0.25,0.017089844,-0.004882813,0.985839844,-0.125,0.0625,0,27.3,-40.9,18
1766547765.075978,-81.21,-0.91,-0.28,0.016113281,-0.005371094,0.986328125,-0.0625,0,0,26.8,-43.2,17.7
1766547765.0975602,-81.21,-0.99,-0.22,0.017089844,-0.004394531,0.985839844,-0.0625,0.0625,0,27.3,-41.7,18.4
1766547765.118037,-81.2,-0.97,-0.31,0.016601563,-0.005371094,0.986328125,-0.125,0.1875,0.0625,25.9,-41.8,18.6
1766547765,-81.19,-0.94,-0.33,0.016113281,-0.006347656,0.986328125,-0.125,0.125,0,26.8,-40.5,16.9
1766547765.161552,-81.18,-1.01,-0.3,0.017089844,-0.005371094,0.985351563,-0.0625,0.1875,0.0625,26.7,-41.8,18.3
1766547765.1819541,-81.17,-0.95,-0.34,0.016601563,-0.005859375,0.985351563,-0.0625,0,0,27.3,-41.2,17.2
1766547765.203891,-81.16,-0.93,-0.31,0.016113281,-0.005371094,0.985351563,-0.125,0.0625,0,27.4,-41.8,17.8
1766547765.225347,-81.16,-0.95,-0.27,0.016113281,-0.004882813,0.986328125,-0.125,0,0,26.7,-41.8,17.4
1766547765.2480488,-81.16,-0.96,-0.27,0.016601563,-0.005859375,0.986816406,-0.0625,0.0625,0,26.5,-42.4,17.7
1766547765.267586,-81.16,-0.98,-0.32,0.016601563,-0.005859375,0.985839844,-0.125,0.125,0,25.8,-43.6,16.9
1766547765.288126,-81.15,-0.92,-0.32,0.015625,-0.005859375,0.986328125,-0.0625,0.0625,0,25.8,-42.4,16.9
1766547765.309406,-81.16,-1,-0.31,0.017089844,-0.005859375,0.985839844,-0.0625,-0.0625,0,27.6,-43.9,16.2
1766547765.332015,-81.16,-0.91,-0.29,0.016113281,-0.005371094,0.985351563,-0.125,0.125,0,25.5,-41.8,17.4
1766547765.361611,-81.21,-0.74,-0.13,0.016601563,-0.005859375,0.984863281,-0.125,0.125,0,26.8,-42.4,18
1766547765.384255,-81.2,-0.92,-0.18,0.017578125,-0.005859375,0.986328125,-0.1875,0,0,25.3,-42.4,17.2
1766547765.404077,-81.19,-0.99,-0.27,0.016601563,-0.005371094,0.986328125,0,0.0625,0,26.5,-40.2,18.7
1766547765.425964,-81.18,-0.93,-0.26,0.016113281,-0.005371094,0.986328125,-0.125,0,0,27,-42.3,19
1766547765.4465652,-81.18,-0.96,-0.28,0.016113281,-0.004882813,0.985351563,-0.1875,0,0,25.8,-42,18.7
1766547765.468849,-81.17,-0.97,-0.27,0.016113281,-0.004882813,0.986328125,-0.0625,0.125,0,27.3,-40.5,18
1766547765.489214,-81.16,-0.95,-0.27,0.016113281,-0.004882813,0.986328125,-0.125,0,0,25.9,-41.5,17.4
1766547765.509023,-81.16,-0.91,-0.28,0.016113281,-0.005371094,0.984863281,-0.1875,0,-0.125,25.9,-41.5,18.6
1766547765.532495,-81.16,-0.95,-0.27,0.016601563,-0.004882813,0.985351563,-0.0625,0.125,0,26.8,-41.7,18.4
1766547765.553319,-81.15,-0.93,-0.28,0.016113281,-0.005371094,0.985351563,-0.1875,0,0,26.2,-41.1,19.3
1766547765.5737422,-81.15,-0.97,-0.29,0.016601563,-0.004882813,0.986328125,-0.0625,0.125,0,26.5,-42.4,19.2
1766547765.595386,-81.15,-0.94,-0.31,0.016113281,-0.005371094,0.986328125,-0.125,0,0,27,-41.8,17.4
1766547765.615391,-81.15,-0.97,-0.28,0.016601563,-0.005371094,0.986328125,-0.0625,0,-0.0625,27.4,-41.1,19.8
1766547765.639467,-81.16,-0.9,-0.24,0.016113281,-0.005371094,0.985351563,-0.125,0,0,26.1,-41.7,18
1766547765.658251,-81.15,-0.94,-0.27,0.017089844,-0.005371094,0.985839844,-0.0625,0.0625,-0.0625,25.3,-41.7,18.4
1766547765.682017,-81.15,-0.9,-0.27,0.015625,-0.005371094,0.985839844,-0.125,0.1875,0,26.7,-41.5,17.4
1766547765.704735,-81.14,-0.89,-0.29,0.016113281,-0.005371094,0.985839844,-0.0625,0,0,25.5,-42.3,19.3
1766547765.7246568,-81.13,-0.92,-0.29,0.015625,-0.005371094,0.985839844,-0.125,0.125,0,27.3,-43.2,18.7
1766547765.745427,-81.12,-0.97,-0.35,0.016601563,-0.006835938,0.986328125,0,0.0625,0,28.3,-41.2,19.5
1766547765.766633,-81.11,-0.95,-0.3,0.016601563,-0.005371094,0.986816406,-0.0625,0,0,26.7,-41.8,19
1766547765.7891688,-81.1,-0.95,-0.26,0.016113281,-0.005371094,0.984375,-0.125,0.0625,0,27.9,-41.8,19
1766547765.808749,-81.09,-0.89,-0.29,0.015625,-0.005371094,0.985839844,-0.0625,0.0625,0,26.7,-42.6,18.3
1766547766,-81.09,-0.9,-0.33,0.015625,-0.005859375,0.986328125,-0.125,0.1875,0,26.5,-41.2,16.9
1766547765.851126,-81.08,-0.88,-0.28,0.015136719,-0.004882813,0.984863281,-0.0625,0,0,27.6,-42.4,18
1766547765.872551,-81.08,-0.98,-0.32,0.016601563,-0.005859375,0.984863281,0,0.0625,0,26.7,-40.3,19.3
1766547765.893464,-81.08,-0.93,-0.34,0.015625,-0.005859375,0.985839844,-0.125,0.125,0,26.2,-42.6,19
1766547765.914857,-81.07,-0.97,-0.29,0.016601563,-0.005371094,0.986328125,0,0.0625,0,26.8,-40.9,18.4
1766547765.937243,-81.08,-0.97,-0.32,0.016601563,-0.005859375,0.985839844,-0.0625,0.25,0,26.7,-41.5,17.4
1766547765.958032,-81.08,-0.97,-0.28,0.016601563,-0.005859375,0.986328125,-0.0625,0,-0.0625,25.9,-41.5,19
1766547765.980312,-81.07,-0.95,-0.29,0.017089844,-0.005859375,0.985351563,-0.125,0,0,26.1,-42.4,18
1766547766.001416,-81.07,-0.92,-0.26,0.016113281,-0.004882813,0.986816406,-0.25,0.125,0,27.3,-41.2,18
1766547766.022437,-81.06,-0.95,-0.3,0.016113281,-0.005859375,0.985351563,-0.0625,0,0,25.5,-42.6,17.8
1766547766.0441952,-81.05,-1.01,-0.32,0.017089844,-0.005859375,0.985351563,0,0.0625,-0.0625,25.3,-40.9,16.5
1766547766.064448,-81.05,-0.96,-0.28,0.016601563,-0.004882813,0.985351563,-0.0625,0,0,26.5,-41.7,17.2
1766547766.086139,-81.04,-0.94,-0.31,0.016113281,-0.005859375,0.986328125,0,0.0625,0,25.8,-41.7,18
1766547766.106953,-81.03,-0.96,-0.3,0.016113281,-0.005371094,0.985351563,-0.0625,0.125,0,27.4,-41.5,18.3
1766547766.128594,-81.02,-0.92,-0.32,0.015625,-0.005859375,0.986328125,-0.0625,0,0,28.6,-41.5,16.3
1766547766.149886,-81.02,-0.94,-0.27,0.015625,-0.004882813,0.985839844,-0.0625,0.125,0,26.8,-42.9,17.7
1766547766.170781,-81.01,-0.97,-0.27,0.016113281,-0.005371094,0.985351563,-0.0625,0.125,0,25.8,-42.9,18
1766547766.191874,-81.01,-0.93,-0.34,0.016113281,-0.005859375,0.985839844,-0.125,0.25,0,26.8,-40.5,16.2
1766547766.211317,-81.01,-0.91,-0.28,0.015625,-0.004882813,0.985839844,-0.125,0,-0.0625,27,-42.6,17.8
1766547766.235745,-81.02,-0.86,-0.3,0.015625,-0.005859375,0.986816406,-0.0625,0.125,0,26.2,-42.3,17.4
1766547766.256803,-81.01,-0.88,-0.31,0.015625,-0.005371094,0.985839844,-0.125,0.125,0,26.5,-42,18
1766547766.279624,-81.01,-0.93,-0.22,0.016113281,-0.004394531,0.985351563,-0.0625,0.0625,0,27,-42.3,18.6
1766547766.2987509,-81,-0.93,-0.28,0.016113281,-0.005371094,0.985839844,-0.125,0.0625,0,26.8,-41.7,18
1766547766,-80.99,-1.01,-0.31,0.017089844,-0.005859375,0.986816406,-0.0625,0.0625,0,26.5,-40.9,17.7
1766547766.341299,-80.98,-0.92,-0.3,0.015625,-0.005371094,0.985351563,-0.0625,0.0625,0,27.3,-42,18.4
1766547766.3608809,-80.98,-0.96,-0.26,0.016113281,-0.004882813,0.985351563,-0.125,0.0625,-0.0625,26.7,-42.6,17.4
1766547766.384823,-80.97,-0.99,-0.25,0.017089844,-0.004882813,0.985839844,-0.0625,0.3125,0,25.3,-40.5,18
1766547766.4061272,-80.96,-1,-0.34,0.017089844,-0.005859375,0.985351563,0,0,0,25.9,-41.5,17.4
1766547766.424916,-80.96,-0.95,-0.3,0.016113281,-0.005371094,0.985839844,-0.1875,0.0625,-0.0625,26.8,-42,18
1766547766.4471302,-80.96,-0.9,-0.28,0.015625,-0.004882813,0.986328125,-0.0625,0.0625,-0.0625,26.5,-42,18.4
1766547766.469769,-80.95,-0.95,-0.3,0.016113281,-0.005371094,0.985839844,-0.125,0.0625,0,26.8,-42.9,18
1766547766.488725,-80.95,-0.91,-0.3,0.016113281,-0.005859375,0.985351563,-0.0625,0,-0.0625,25,-42.9,17.2
1766547766.509887,-80.95,-0.91,-0.3,0.015625,-0.005371094,0.985351563,-0.0625,0.1875,-0.0625,25.2,-42.6,17.8
1766547766.534195,-80.96,-0.94,-0.3,0.016113281,-0.005371094,0.986328125,-0.0625,0.125,0,27.4,-41.8,19.8
1766547766.554986,-80.95,-0.91,-0.23,0.016113281,-0.004882813,0.986816406,-0.0625,0,0,27.9,-41.1,17.8
1766547766.574909,-80.94,-0.95,-0.28,0.016601563,-0.005859375,0.985351563,-0.125,0.0625,-0.125,26.8,-41.7,17.2
1766547766.597839,-80.93,-0.87,-0.3,0.015625,-0.005859375,0.985351563,-0.0625,0.1875,0,26.7,-41.8,18.6
1766547766.619065,-80.93,-0.93,-0.31,0.016113281,-0.005859375,0.985839844,-0.0625,0,0,25.3,-42,18.4
1766547766.640142,-80.92,-1.01,-0.26,0.017089844,-0.004882813,0.984863281,-0.0625,0.125,0,26.1,-40.5,17.2
1766547766.6610408,-80.91,-0.99,-0.3,0.016601563,-0.005371094,0.986328125,-0.125,0.0625,0,27.9,-41.8,17.4
1766547766.681049,-80.91,-0.96,-0.3,0.016113281,-0.005859375,0.986816406,-0.0625,0.125,-0.0625,26.5,-41.7,17.7
1766547766.703939,-80.9,-0.86,-0.33,0.015136719,-0.005859375,0.985351563,-0.0625,0.1875,0,25.9,-41.5,17.1
1766547766.7248452,-80.9,-0.95,-0.27,0.016113281,-0.004882813,0.985839844,-0.0625,0.0625,0,26.5,-41.2,18
1766547766.746339,-80.89,-0.9,-0.33,0.015136719,-0.006347656,0.984863281,0,0.0625,0,27,-43.3,17.4
1766547766.765171,-80.89,-0.93,-0.35,0.015625,-0.005859375,0.985839844,-0.125,0.125,-0.0625,26.7,-41.1,18.3
1766547766.789233,-80.89,-0.94,-0.29,0.016113281,-0.005371094,0.986816406,-0.125,0.1875,0,25.9,-43,17.4
1766547766.809726,-80.91,-0.95,-0.21,0.016601563,-0.004882813,0.986328125,-0.125,0,-0.0625,25,-42,17.7
1766547766.832702,-80.9,-0.98,-0.27,0.017089844,-0.005371094,0.986328125,-0.0625,0,0,26.7,-41.5,18.3
1766547766.854284,-80.89,-0.94,-0.26,0.015625,-0.005371094,0.985839844,-0.125,0.125,0,27.3,-42.4,16.5
1766547766.874302,-80.88,-0.92,-0.25,0.016601563,-0.004882813,0.985839844,-0.125,0,0,27.6,-41.2,18.4
1766547766.895455,-80.87,-0.94,-0.32,0.016113281,-0.005859375,0.984863281,-0.125,0.375,0,27,-43,16.3
