timestamp,roll,pitch,yaw,ax,ay,az,gx,gy,gz,mx,my,mz,mx_raw,my_raw,mz_raw,mag_raw,mag_cal,mcal_valid,mcal_n,moff_x,moff_y,moff_z,temp
1766285189.352078,-0.759333,5.739792,-161.2759,0.566406,0.292969,977.8613,0.07,-0.10125,0.00375,-7.0,-3.0,55.0,30.0,-31.0,43.0,60.0,55.0,0,16003,28.0,-30.0,41.0,45.0
1766285189.556768,-0.753145,5.746008,-161.2472,-1.875,3.710938,979.3262,0.07,-0.16375,0.06625,-8.0,-3.0,55.0,29.0,-31.0,43.0,60.0,55.0,0,16029,28.0,-30.0,41.0,45.0
1766285189.753355,-0.726721,5.776995,-161.2291,0.566406,-0.195313,980.3027,-0.055,0.21125,-0.12125,-8.0,-2.0,54.0,29.0,-30.0,42.0,59.0,54.0,0,16054,28.0,-30.0,41.0,45.0
1766285189.957844,-0.734203,5.811399,-161.2115,3.007813,2.246094,979.8145,-0.055,0.08625,0.19125,-8.0,-3.0,56.0,29.0,-31.0,44.0,61.0,56.0,0,16080,28.0,-30.0,41.0,45.55556
1766285190.155713,-0.756939,5.77907,-161.2104,2.03125,-0.195313,980.791,0.0075,-0.03875,-0.30875,-8.0,-2.0,55.0,29.0,-30.0,43.0,59.0,55.0,0,16105,28.0,-30.0,41.0,45.0
1766285190.360571,-0.759597,5.774478,-161.1947,2.03125,-1.660156,979.3262,-0.055,-0.10125,-0.18375,-6.0,-2.0,53.0,31.0,-30.0,41.0,59.0,53.0,0,16131,28.0,-30.0,41.0,45.55556
1766285190.564481,-0.746851,5.782242,-161.1825,-0.410156,-0.195313,981.7676,0.0075,0.08625,0.00375,-9.0,-1.0,54.0,28.0,-29.0,42.0,58.0,54.0,0,16157,28.0,-30.0,41.0,45.55556
1766285190.7746649,-0.76386,5.754639,-161.1693,1.054688,1.757813,980.3027,0.0075,0.21125,0.12875,-9.0,-2.0,55.0,28.0,-30.0,43.0,59.0,55.0,0,16184,28.0,-30.0,41.0,45.55556
1766285190.971516,-0.745697,5.747663,-161.1513,0.566406,-0.195313,980.3027,-0.055,-0.16375,0.37875,-7.0,-1.0,53.0,30.0,-29.0,41.0,58.0,53.0,0,16209,28.0,-30.0,41.0,45.55556
1766285191.1755352,-0.727992,5.737421,-161.1149,-0.898438,3.222656,978.8379,-0.1175,-0.03875,0.31625,-9.0,0.0,54.0,28.0,-28.0,42.0,57.0,54.0,0,16235,28.0,-30.0,41.0,45.55556
1766285191.371209,-0.734269,5.776735,-161.0969,0.566406,2.734375,979.3262,-0.055,0.08625,0.19125,-7.0,-2.0,54.0,30.0,-30.0,42.0,59.0,54.0,0,16260,28.0,-30.0,41.0,45.0
1766285191.576434,-0.745972,5.786059,-161.0754,3.496094,2.246094,979.8145,0.07,0.14875,-0.05875,-8.0,-1.0,54.0,29.0,-29.0,42.0,58.0,54.0,0,16286,28.0,-30.0,41.0,45.55556
1766285191.772946,-0.73275,5.771235,-161.0506,2.519531,1.757813,978.8379,-0.1175,0.33625,0.06625,-7.0,-1.0,54.0,30.0,-29.0,42.0,59.0,54.0,0,16311,28.0,-30.0,41.0,45.0
1766285191.976631,-0.716536,5.824044,-161.0354,0.078125,0.78125,979.8145,-0.305,0.21125,-0.05875,-8.0,-3.0,55.0,29.0,-31.0,43.0,60.0,55.0,0,16337,28.0,-30.0,41.0,45.0
1766285192.173097,-0.725493,5.790506,-161.0231,-2.363281,2.734375,980.791,-0.055,0.27375,-0.30875,-9.0,-4.0,54.0,28.0,-32.0,42.0,59.0,54.0,0,16362,28.0,-30.0,41.0,45.0
1766285192.379103,-0.706515,5.822349,-160.9964,0.078125,-0.683594,975.4199,0.1325,0.21125,-0.30875,-8.0,-2.0,55.0,29.0,-30.0,43.0,59.0,55.0,0,16388,28.0,-30.0,41.0,45.55556
1766285192.574732,-0.714755,5.778508,-160.9836,-0.898438,0.292969,981.2793,-0.2425,0.21125,0.19125,-8.0,0.0,54.0,29.0,-28.0,42.0,58.0,54.0,0,16413,28.0,-30.0,41.0,45.55556
1766285192.783749,-0.717392,5.774611,-160.9784,-0.410156,2.246094,982.2559,0.0075,0.21125,-0.18375,-7.0,-1.0,55.0,30.0,-29.0,43.0,59.0,55.0,0,16439,28.0,-30.0,41.0,45.0
1766285192.976543,-0.724793,5.764629,-160.959,0.078125,1.757813,980.3027,-0.1175,-0.22625,0.00375,-10.0,-2.0,52.0,27.0,-30.0,40.0,56.0,52.0,0,16464,28.0,-30.0,41.0,45.55556
1766285193.1797261,-0.73281,5.741455,-160.9411,1.054688,0.292969,979.3262,0.07,0.27375,-0.05875,-6.0,-2.0,55.0,31.0,-30.0,43.0,60.0,55.0,0,16490,28.0,-30.0,41.0,45.55556
1766285193.3774452,-0.697657,5.781206,-160.9025,0.566406,1.757813,977.8613,0.07,0.27375,-0.24625,-9.0,-2.0,52.0,28.0,-30.0,40.0,57.0,52.0,0,16515,28.0,-30.0,41.0,45.55556
1766285193.581284,-0.706146,5.815847,-160.8855,-0.898438,-0.195313,981.7676,0.195,0.21125,-0.24625,-8.0,-2.0,54.0,29.0,-30.0,42.0,59.0,54.0,0,16541,28.0,-30.0,41.0,45.0
1766285193.7847319,-0.711459,5.742388,-160.8802,0.566406,4.6875,979.8145,0.0075,-0.16375,-0.18375,-9.0,-2.0,55.0,28.0,-30.0,43.0,59.0,55.0,0,16567,28.0,-30.0,41.0,45.55556
1766285193.989742,-0.706586,5.725003,-160.857,0.566406,-1.171875,980.791,-0.1175,0.14875,0.19125,-8.0,-1.0,54.0,29.0,-29.0,42.0,58.0,54.0,0,16593,28.0,-30.0,41.0,45.55556
1766285194.186225,-0.71048,5.760646,-160.8343,-0.410156,-0.683594,979.8145,-0.055,0.02375,0.31625,-6.0,-2.0,54.0,31.0,-30.0,42.0,60.0,54.0,0,16618,28.0,-30.0,41.0,45.0
1766285194.389827,-0.70032,5.767696,-160.8139,1.542969,3.710938,979.3262,-0.18,-0.03875,-0.30875,-8.0,0.0,55.0,29.0,-28.0,43.0,58.0,55.0,0,16644,28.0,-30.0,41.0,45.0
1766285194.586267,-0.721317,5.81757,-160.7982,-0.898438,1.269531,978.8379,0.0075,0.21125,-0.37125,-8.0,-1.0,53.0,29.0,-29.0,41.0,57.0,53.0,0,16669,28.0,-30.0,41.0,45.0
1766285194.7907572,-0.723425,5.827471,-160.7966,-0.898438,1.269531,980.791,0.195,0.08625,-0.12125,-8.0,-1.0,54.0,29.0,-29.0,42.0,58.0,54.0,0,16695,28.0,-30.0,41.0,45.0
1766285194.9896169,-0.702712,5.810202,-160.7889,1.054688,1.269531,983.2324,0.0075,-0.22625,-0.05875,-8.0,-2.0,55.0,29.0,-30.0,43.0,59.0,55.0,0,16720,28.0,-30.0,41.0,45.0
1766285195.192843,-0.720047,5.777579,-160.7781,1.542969,-0.683594,978.8379,0.0075,0.14875,0.06625,-8.0,-2.0,55.0,29.0,-30.0,43.0,59.0,55.0,0,16746,28.0,-30.0,41.0,45.55556
1766285195.417068,-0.743664,5.79218,-160.7814,1.542969,3.222656,979.8145,-0.1175,0.14875,-0.18375,-9.0,-2.0,54.0,28.0,-30.0,42.0,58.0,54.0,0,16775,28.0,-30.0,41.0,45.0
1766285195.614065,-0.745866,5.796875,-160.7613,-0.898438,4.199219,980.791,-0.055,-0.03875,0.37875,-7.0,-2.0,53.0,30.0,-30.0,41.0,59.0,53.0,0,16800,28.0,-30.0,41.0,45.0
1766285195.817539,-0.742663,5.756023,-160.7508,0.566406,0.292969,979.8145,0.1325,-0.03875,-0.12125,-8.0,-1.0,55.0,29.0,-29.0,43.0,59.0,55.0,0,16826,28.0,-30.0,41.0,45.0
1766285196.014432,-0.764915,5.768971,-160.7394,1.542969,-0.683594,984.209,0.3825,0.33625,-0.12125,-8.0,-3.0,54.0,29.0,-31.0,42.0,59.0,54.0,0,16851,28.0,-30.0,41.0,45.0
1766285196.219396,-0.769787,5.749671,-160.7239,0.566406,2.734375,978.3496,-0.055,0.21125,-0.49625,-8.0,-3.0,54.0,29.0,-31.0,42.0,59.0,54.0,0,16877,28.0,-30.0,41.0,45.55556
1766285196.422482,-0.751874,5.758746,-160.6885,2.03125,0.78125,980.3027,0.07,0.46125,0.19125,-7.0,-3.0,55.0,30.0,-31.0,43.0,60.0,55.0,0,16903,28.0,-30.0,41.0,45.55556
1766285196.619808,-0.745673,5.744651,-160.6812,2.519531,0.78125,977.373,0.2575,0.02375,-0.12125,-8.0,-1.0,55.0,29.0,-29.0,43.0,59.0,55.0,0,16928,28.0,-30.0,41.0,45.55556
1766285196.827969,-0.742709,5.712214,-160.6771,1.054688,1.269531,978.8379,0.32,0.08625,-0.18375,-9.0,-1.0,54.0,28.0,-29.0,42.0,58.0,54.0,0,16954,28.0,-30.0,41.0,45.55556
1766285197.02141,-0.740121,5.739778,-160.6621,1.542969,4.6875,977.373,-0.055,0.02375,0.00375,-8.0,-3.0,54.0,29.0,-31.0,42.0,59.0,54.0,0,16979,28.0,-30.0,41.0,45.55556
1766285197.224261,-0.740953,5.740047,-160.6331,2.03125,0.292969,981.2793,0.0075,0.27375,0.00375,-9.0,-1.0,54.0,28.0,-29.0,42.0,58.0,54.0,0,17005,28.0,-30.0,41.0,45.0
1766285197.422851,-0.725868,5.732301,-160.6236,-0.898438,2.734375,977.373,-0.1175,-0.22625,-0.12125,-8.0,-2.0,55.0,29.0,-30.0,43.0,59.0,55.0,0,17030,28.0,-30.0,41.0,45.55556
1766285197.626428,-0.725355,5.74519,-160.6107,1.542969,1.269531,977.373,-0.055,0.02375,-0.12125,-8.0,-2.0,55.0,29.0,-30.0,43.0,59.0,55.0,0,17056,28.0,-30.0,41.0,45.55556
1766285197.82392,-0.73976,5.741498,-160.5854,0.566406,1.757813,977.8613,-0.2425,0.27375,-0.12125,-8.0,-1.0,54.0,29.0,-29.0,42.0,58.0,54.0,0,17081,28.0,-30.0,41.0,45.55556
1766285198.026981,-0.735093,5.759389,-160.5739,1.542969,1.269531,981.2793,0.2575,0.08625,-0.18375,-7.0,-1.0,55.0,30.0,-29.0,43.0,59.0,55.0,0,17107,28.0,-30.0,41.0,45.55556
1766285198.225966,-0.713849,5.72692,-160.5688,1.542969,1.757813,982.7441,-0.055,0.14875,-0.05875,-8.0,-2.0,55.0,29.0,-30.0,43.0,59.0,55.0,0,17132,28.0,-30.0,41.0,45.55556
1766285198.4287622,-0.693786,5.730709,-160.5515,0.566406,0.292969,983.2324,0.07,0.02375,-0.05875,-10.0,-1.0,54.0,27.0,-29.0,42.0,57.0,54.0,0,17158,28.0,-30.0,41.0,45.55556
1766285198.6361449,-0.695763,5.68085,-160.5257,4.472656,1.757813,979.3262,0.07,0.21125,0.12875,-8.0,-2.0,54.0,29.0,-30.0,42.0,59.0,54.0,0,17184,28.0,-30.0,41.0,45.55556
1766285198.835629,-0.697643,5.737855,-160.5185,1.542969,0.78125,980.3027,-0.055,0.02375,-0.18375,-8.0,-4.0,53.0,29.0,-32.0,41.0,59.0,53.0,0,17209,28.0,-30.0,41.0,45.55556
1766285199.0305269,-0.704858,5.698663,-160.5078,1.054688,-0.195313,982.7441,-0.18,-0.10125,0.00375,-7.0,0.0,55.0,30.0,-28.0,43.0,59.0,55.0,0,17234,28.0,-30.0,41.0,45.55556
1766285199.2337222,-0.71343,5.664333,-160.493,-0.410156,2.246094,982.2559,0.0075,0.02375,0.06625,-7.0,-3.0,53.0,30.0,-31.0,41.0,59.0,53.0,0,17260,28.0,-30.0,41.0,45.55556
1766285199.431896,-0.690731,5.67004,-160.4736,0.566406,3.222656,980.3027,-0.055,0.08625,-0.18375,-9.0,-1.0,54.0,28.0,-29.0,42.0,58.0,54.0,0,17285,28.0,-30.0,41.0,45.55556
1766285199.635523,-0.679731,5.672061,-160.4464,-0.898438,1.269531,978.3496,0.195,0.08625,0.00375,-8.0,-3.0,54.0,29.0,-31.0,42.0,59.0,54.0,0,17311,28.0,-30.0,41.0,45.55556
1766285199.839415,-0.659249,5.683811,-160.4283,-2.363281,1.757813,976.8848,0.07,-0.03875,-0.30875,-9.0,-2.0,53.0,28.0,-30.0,41.0,58.0,53.0,0,17337,28.0,-30.0,41.0,45.55556
1766285200.036083,-0.63896,5.677972,-160.3975,4.960938,2.246094,979.3262,-0.18,-0.16375,-0.05875,-7.0,-3.0,54.0,30.0,-31.0,42.0,60.0,54.0,0,17362,28.0,-30.0,41.0,45.0
1766285200.240166,-0.612055,5.681761,-160.3862,1.054688,4.199219,979.8145,-0.1175,0.08625,0.12875,-9.0,-2.0,53.0,28.0,-30.0,41.0,58.0,53.0,0,17388,28.0,-30.0,41.0,45.55556
1766285200.444818,-0.586131,5.712945,-160.3561,-0.410156,0.292969,982.2559,0.1325,0.33625,0.12875,-8.0,0.0,53.0,29.0,-28.0,41.0,57.0,53.0,0,17414,28.0,-30.0,41.0,45.55556
1766285200.647833,-0.57392,5.697946,-160.342,1.542969,2.246094,981.2793,-0.055,-0.16375,-0.12125,-8.0,-3.0,55.0,29.0,-31.0,43.0,60.0,55.0,0,17440,28.0,-30.0,41.0,45.55556
1766285200.851628,-0.578512,5.678357,-160.3229,1.054688,3.222656,976.3965,0.0075,0.02375,-0.12125,-7.0,-3.0,54.0,30.0,-31.0,42.0,60.0,54.0,0,17466,28.0,-30.0,41.0,45.55556
1766285201.056632,-0.617352,5.664917,-160.3065,0.566406,2.734375,978.8379,-0.1175,0.08625,0.12875,-8.0,0.0,53.0,29.0,-28.0,41.0,57.0,53.0,0,17492,28.0,-30.0,41.0,45.55556
1766285201.254358,-0.626627,5.644606,-160.2843,-1.386719,2.246094,981.2793,-0.18,0.02375,0.12875,-6.0,-1.0,53.0,31.0,-29.0,41.0,59.0,53.0,0,17517,28.0,-30.0,41.0,45.55556
1766285201.457217,-0.630152,5.643991,-160.2634,0.078125,3.222656,978.3496,0.07,-0.16375,-0.18375,-8.0,-2.0,55.0,29.0,-30.0,43.0,59.0,55.0,0,17543,28.0,-30.0,41.0,45.55556
